	0.02	-0.00	areal	0	0	-4
16:29:26.917 -> euler	115.30	19.16	-9.94	areal	2559	-1132	-47
16:29:26.917 -> euler	115.29	19.46	-9.95	areal	2554	-1188	-38
16:29:26.917 -> euler	115.23	19.76	-9.96	areal	2546	-1247	-28
16:29:26.917 -> euler	115.10	20.08	-9.96	areal	2547	-1308	-16
16:29:26.956 -> euler	114.95	20.41	-9.96	areal	2559	-1363	-3
16:29:26.956 -> euler	114.76	20.75	-9.95	areal	2571	-1409	13
16:29:26.956 -> euler	114.53	21.09	-9.94	areal	2583	-1452	35
16:29:26.956 -> euler	114.30	21.44	-9.93	areal	2600	-1492	64
16:29:26.998 -> euler	114.06	21.78	-9.92	areal	2616	-1531	95
16:29:26.998 -> euler	113.84	22.11	-9.91	areal	2632	-1569	132
16:29:26.998 -> euler	113.62	22.45	-9.90	areal	2644	-1609	169
16:29:26.998 -> euler	113.40	22.77	-9.89	areal	2654	-1647	208
16:29:27.037 -> euler	113.15	23.08	-9.89	areal	2661	-1689	249
16:29:27.037 -> euler	112.91	23.38	-9.89	areal	2662	-1726	288
16:29:27.037 -> euler	112.69	23.67	-9.89	areal	2655	-1758	327
16:29:27.037 -> euler	112.52	23.95	-9.90	areal	2643	-1787	366
16:29:27.074 -> euler	112.40	24.21	-9.90	areal	2626	-1813	408
16:29:27.074 -> euler	112.34	24.45	-9.91	areal	2607	-1837	444
16:29:27.074 -> euler	112.30	24.68	-9.92	areal	2587	-1860	477
16:29:27.074 -> euler	112.32	24.88	-9.94	areal	2572	-1875	510
16:29:27.116 -> euler	112.36	25.07	-9.95	areal	2562	-1890	540
16:29:27.116 -> euler	112.41	25.25	-9.96	areal	2552	-1904	567
16:29:27.116 -> euler	112.45	25.41	-9.98	areal	2536	-1917	591
16:29:27.116 -> euler	112.48	25.56	-9.99	areal	2523	-1933	613
16:29:27.157 -> euler	112.49	25.70	-10.00	areal	2512	-1948	631
16:29:27.157 -> euler	112.49	25.82	-10.00	areal	2498	-1961	642
16:29:27.157 -> euler	112.46	25.92	-10.00	areal	2485	-1971	656
16:29:27.157 -> euler	112.42	26.01	-10.00	areal	2480	-1982	670
16:29:27.194 -> euler	112.38	26.08	-9.99	areal	2490	-1994	691
16:29:27.194 -> euler	112.32	26.13	-9.98	areal	2505	-2003	713
16:29:27.194 -> euler	112.27	26.18	-9.96	areal	2520	-2014	733
16:29:27.194 -> euler	112.21	26.19	-9.94	areal	2536	-2028	751
16:29:27.236 -> euler	112.14	26.20	-9.93	areal	2553	-2048	764
16:29:27.236 -> euler	112.07	26.19	-9.91	areal	2571	-2070	771
16:29:27.236 -> euler	112.00	26.17	-9.89	areal	2591	-2094	774
16:29:27.236 -> euler	111.92	26.14	-9.87	areal	2603	-2114	774
16:29:27.273 -> euler	111.86	26.09	-9.85	areal	2611	-2131	778
